sex;age;race;marital-status;education;native-country;workclass;occupation;salary-class
Male;*;White;Married-civ-spouse;HS-grad;United-States;*;Tech-support;>50K
Male;*;White;Never-married;10th;United-States;*;Handlers-cleaners;<=50K
Male;*;Black;Never-married;HS-grad;United-States;*;Other-service;<=50K
Female;*;White;Divorced;HS-grad;United-States;*;Adm-clerical;<=50K
Female;*;White;Divorced;HS-grad;United-States;*;Sales;<=50K
Female;*;White;Married-civ-spouse;HS-grad;United-States;*;Sales;<=50K
Male;*;White;Married-civ-spouse;HS-grad;United-States;*;Sales;>50K
Male;*;White;Married-civ-spouse;Some-college;United-States;*;Adm-clerical;>50K
Male;*;White;Married-civ-spouse;Bachelors;United-States;*;Exec-managerial;>50K
Male;*;White;Never-married;Bachelors;United-States;*;Prof-specialty;<=50K
Female;*;Black;Never-married;Masters;United-States;*;Prof-specialty;<=50K
Female;*;White;Married-civ-spouse;Assoc-voc;United-States;*;Prof-specialty;<=50K
Male;*;White;Married-civ-spouse;HS-grad;United-States;*;Transport-moving;<=50K
Female;*;White;Married-civ-spouse;Assoc-acdm;Poland;*;Priv-house-serv;<=50K
Male;*;White;Married-civ-spouse;Masters;United-States;*;Prof-specialty;>50K
Male;*;White;Never-married;HS-grad;United-States;*;Craft-repair;<=50K
Male;*;White;Married-civ-spouse;HS-grad;United-States;*;Handlers-cleaners;<=50K
Female;*;White;Never-married;Some-college;United-States;*;Sales;<=50K
Male;*;White;Married-civ-spouse;Assoc-voc;United-States;*;Prof-specialty;>50K
Male;*;White;Married-civ-spouse;HS-grad;United-States;*;Craft-repair;>50K
Female;*;White;Never-married;HS-grad;United-States;*;Other-service;<=50K
Female;*;White;Divorced;HS-grad;Cuba;*;Machine-op-inspct;<=50K
Male;*;White;Never-married;HS-grad;United-States;*;Craft-repair;<=50K
Female;*;White;Never-married;Masters;United-States;*;Prof-specialty;>50K
Male;*;White;Married-civ-spouse;Some-college;United-States;*;Other-service;<=50K
Female;*;White;Never-married;11th;United-States;*;Other-service;<=50K
Female;*;White;Widowed;HS-grad;United-States;*;Handlers-cleaners;<=50K
Male;*;Other;Married-civ-spouse;12th;Ecuador;*;Machine-op-inspct;<=50K
Female;*;White;Never-married;Assoc-voc;United-States;*;Tech-support;<=50K
Male;*;White;Divorced;Assoc-acdm;United-States;*;Craft-repair;>50K
Female;*;White;Married-civ-spouse;Assoc-voc;United-States;*;Tech-support;>50K
Male;*;White;Married-civ-spouse;HS-grad;United-States;*;Tech-support;<=50K
Male;*;White;Never-married;HS-grad;United-States;*;Craft-repair;<=50K
Female;*;White;Married-civ-spouse;Some-college;Canada;*;Sales;>50K
Male;*;Amer-Indian-Eskimo;Married-civ-spouse;Bachelors;United-States;*;Prof-specialty;>50K
Female;*;White;Married-civ-spouse;Some-college;Canada;*;Prof-specialty;<=50K
Female;*;White;Never-married;Some-college;Hungary;*;Priv-house-serv;<=50K
Male;*;White;Married-civ-spouse;Bachelors;United-States;*;Exec-managerial;>50K
Male;*;White;Married-civ-spouse;7th-8th;United-States;*;Handlers-cleaners;<=50K
Female;*;White;Divorced;9th;United-States;*;Sales;<=50K
Male;*;White;Divorced;Some-college;United-States;*;Craft-repair;<=50K
Male;*;White;Married-civ-spouse;Assoc-acdm;United-States;*;Prof-specialty;<=50K
Male;*;White;Married-civ-spouse;Bachelors;United-States;*;Transport-moving;>50K
Female;*;White;Never-married;Some-college;United-States;*;Sales;<=50K
Male;*;White;Married-civ-spouse;Some-college;United-States;*;Sales;>50K
Male;*;White;Married-civ-spouse;Doctorate;Canada;*;Exec-managerial;>50K
Male;*;White;Married-civ-spouse;Assoc-voc;United-States;*;Prof-specialty;>50K
Male;*;White;Separated;11th;Germany;*;Craft-repair;<=50K
Male;*;White;Married-civ-spouse;Bachelors;United-States;*;Prof-specialty;>50K
Female;*;Amer-Indian-Eskimo;Separated;Some-college;United-States;*;Transport-moving;<=50K
Male;*;White;Never-married;12th;Mexico;*;Machine-op-inspct;<=50K
Male;*;White;Never-married;HS-grad;United-States;*;Handlers-cleaners;<=50K
Male;*;White;Never-married;1st-4th;Mexico;*;Machine-op-inspct;<=50K
Male;*;White;Married-civ-spouse;Bachelors;United-States;*;Prof-specialty;<=50K
Male;*;White;Married-civ-spouse;Masters;United-States;*;Exec-managerial;>50K
Male;*;White;Married-civ-spouse;Prof-school;United-States;*;Exec-managerial;>50K
Male;*;White;Married-civ-spouse;HS-grad;United-States;*;Machine-op-inspct;>50K
Female;*;White;Never-married;Bachelors;United-States;*;Tech-support;<=50K
Male;*;White;Married-civ-spouse;Prof-school;United-States;*;Prof-specialty;>50K
Male;*;White;Married-civ-spouse;Bachelors;United-States;*;Other-service;>50K
Female;*;Black;Separated;Assoc-voc;United-States;*;Machine-op-inspct;<=50K
Male;*;White;Married-civ-spouse;HS-grad;United-States;*;Craft-repair;>50K
Male;*;White;Never-married;HS-grad;United-States;*;Craft-repair;<=50K
Male;*;White;Widowed;HS-grad;United-States;*;Exec-managerial;>50K
Female;*;White;Never-married;Some-college;United-States;*;Sales;<=50K
Female;*;White;Never-married;Bachelors;United-States;*;Prof-specialty;<=50K
Male;*;White;Married-civ-spouse;HS-grad;Italy;*;Exec-managerial;>50K
Male;*;Black;Married-civ-spouse;Some-college;United-States;*;Other-service;<=50K
Male;*;White;Married-civ-spouse;HS-grad;United-States;*;Sales;>50K
Male;*;White;Married-civ-spouse;HS-grad;United-States;*;Machine-op-inspct;<=50K
Female;*;Black;Never-married;HS-grad;United-States;*;Other-service;<=50K
Female;*;White;Widowed;Some-college;United-States;*;Farming-fishing;<=50K
Male;*;White;Never-married;Some-college;United-States;*;Handlers-cleaners;<=50K
Male;*;Black;Never-married;HS-grad;United-States;*;Handlers-cleaners;<=50K
Male;*;White;Married-civ-spouse;HS-grad;United-States;*;Exec-managerial;>50K
Male;*;Black;Divorced;Some-college;United-States;*;Adm-clerical;<=50K
Female;*;White;Divorced;Assoc-voc;United-States;*;Prof-specialty;<=50K
Female;*;Amer-Indian-Eskimo;Married-spouse-absent;Doctorate;United-States;*;Prof-specialty;<=50K
Male;*;White;Divorced;HS-grad;United-States;*;Craft-repair;<=50K
Male;*;White;Never-married;HS-grad;Mexico;*;Transport-moving;<=50K
Male;*;White;Married-civ-spouse;9th;Mexico;*;Other-service;<=50K
Female;*;Black;Divorced;HS-grad;United-States;*;Handlers-cleaners;<=50K
Male;*;White;Married-civ-spouse;Assoc-voc;United-States;*;Craft-repair;>50K
Male;*;White;Married-civ-spouse;Doctorate;United-States;*;Prof-specialty;>50K
Female;*;Black;Never-married;Assoc-voc;United-States;*;Machine-op-inspct;<=50K
Male;*;White;Married-civ-spouse;Prof-school;United-States;*;Prof-specialty;>50K
Female;*;White;Never-married;HS-grad;United-States;*;Adm-clerical;<=50K
Male;*;White;Married-civ-spouse;Bachelors;United-States;*;Tech-support;>50K
Male;*;White;Married-civ-spouse;HS-grad;United-States;*;Handlers-cleaners;<=50K
Male;*;White;Married-civ-spouse;Some-college;United-States;*;Craft-repair;<=50K
Female;*;White;Widowed;1st-4th;Ecuador;*;Machine-op-inspct;<=50K
Male;*;White;Married-civ-spouse;Some-college;United-States;*;Exec-managerial;>50K
Male;*;White;Married-civ-spouse;HS-grad;United-States;*;Craft-repair;<=50K
Male;*;Amer-Indian-Eskimo;Never-married;Some-college;United-States;*;Craft-repair;<=50K
Male;*;White;Married-civ-spouse;Assoc-acdm;United-States;*;Prof-specialty;>50K
Male;*;White;Never-married;HS-grad;United-States;*;Handlers-cleaners;<=50K
Male;*;White;Married-civ-spouse;Assoc-voc;United-States;*;Machine-op-inspct;>50K
Male;*;White;Separated;HS-grad;United-States;*;Transport-moving;<=50K
Female;*;White;Separated;Some-college;United-States;*;Farming-fishing;<=50K
Male;*;White;Married-civ-spouse;Bachelors;United-States;*;Exec-managerial;>50K
Female;*;White;Divorced;Masters;United-States;*;Prof-specialty;<=50K
Female;*;White;Never-married;Masters;United-States;*;Prof-specialty;<=50K
Male;*;White;Never-married;Some-college;United-States;*;Prof-specialty;<=50K
Female;*;White;Never-married;Some-college;United-States;*;Adm-clerical;<=50K
Female;*;Black;Divorced;Bachelors;United-States;*;Exec-managerial;>50K
Female;*;White;Divorced;5th-6th;Mexico;*;Priv-house-serv;<=50K
Male;*;White;Married-civ-spouse;HS-grad;United-States;*;Transport-moving;>50K
Female;*;White;Married-civ-spouse;HS-grad;United-States;*;Transport-moving;>50K
Female;*;White;Divorced;HS-grad;United-States;*;Machine-op-inspct;<=50K
Male;*;White;Married-civ-spouse;Some-college;United-States;*;Farming-fishing;<=50K
Female;*;White;Divorced;HS-grad;United-States;*;Other-service;<=50K
Female;*;White;Divorced;HS-grad;United-States;*;Adm-clerical;<=50K
Female;*;Black;Divorced;Assoc-acdm;Jamaica;*;Exec-managerial;<=50K
Female;*;White;Divorced;Bachelors;United-States;*;Prof-specialty;<=50K
Male;*;White;Widowed;HS-grad;United-States;*;Craft-repair;<=50K
Male;*;White;Married-civ-spouse;Prof-school;United-States;*;Prof-specialty;<=50K
Male;*;White;Married-civ-spouse;Assoc-acdm;United-States;*;Protective-serv;<=50K
Male;*;Asian-Pac-Islander;Married-civ-spouse;Prof-school;Taiwan;*;Prof-specialty;>50K
Male;*;White;Married-civ-spouse;HS-grad;United-States;*;Craft-repair;<=50K
Male;*;White;Married-civ-spouse;HS-grad;United-States;*;Craft-repair;<=50K
Female;*;Black;Never-married;Some-college;United-States;*;Other-service;<=50K
Female;*;White;Never-married;Prof-school;Italy;*;Prof-specialty;<=50K
Male;*;White;Married-civ-spouse;Bachelors;United-States;*;Exec-managerial;<=50K
Female;*;White;Never-married;Bachelors;United-States;*;Tech-support;<=50K
Male;*;White;Never-married;Some-college;United-States;*;Sales;<=50K
Male;*;Black;Married-civ-spouse;Assoc-acdm;United-States;*;Other-service;<=50K
Female;*;White;Widowed;7th-8th;United-States;*;Other-service;<=50K
Male;*;Black;Married-civ-spouse;Assoc-acdm;United-States;*;Machine-op-inspct;<=50K
Male;*;Asian-Pac-Islander;Married-spouse-absent;HS-grad;India;*;Transport-moving;>50K
Female;*;Asian-Pac-Islander;Never-married;Bachelors;Taiwan;*;Adm-clerical;<=50K
Female;*;White;Divorced;Bachelors;United-States;*;Prof-specialty;<=50K
Male;*;White;Never-married;Some-college;United-States;*;Adm-clerical;<=50K
Male;*;Black;Never-married;HS-grad;United-States;*;Other-service;<=50K
Male;*;White;Married-civ-spouse;Some-college;United-States;*;Handlers-cleaners;>50K
Male;*;White;Married-civ-spouse;Some-college;United-States;*;Farming-fishing;<=50K
Male;*;White;Married-civ-spouse;HS-grad;United-States;*;Exec-managerial;>50K
Male;*;White;Married-civ-spouse;Bachelors;United-States;*;Exec-managerial;<=50K
Female;*;White;Never-married;Some-college;United-States;*;Machine-op-inspct;<=50K
Male;*;White;Married-civ-spouse;Masters;United-States;*;Exec-managerial;>50K
Male;*;White;Married-civ-spouse;Bachelors;United-States;*;Sales;>50K
Female;*;White;Never-married;HS-grad;United-States;*;Other-service;<=50K
Female;*;White;Separated;Assoc-voc;United-States;*;Prof-specialty;<=50K
Male;*;Amer-Indian-Eskimo;Never-married;HS-grad;United-States;*;Craft-repair;<=50K
Female;*;Black;Divorced;Assoc-acdm;United-States;*;Other-service;<=50K
Male;*;White;Married-civ-spouse;Some-college;United-States;*;Adm-clerical;<=50K
Male;*;Other;Married-civ-spouse;Bachelors;Mexico;*;Machine-op-inspct;<=50K
Female;*;Black;Never-married;Bachelors;United-States;*;Adm-clerical;<=50K
Male;*;White;Married-civ-spouse;Bachelors;Iran;*;Exec-managerial;<=50K
Female;*;White;Divorced;Bachelors;England;*;Tech-support;>50K
Male;*;White;Married-civ-spouse;HS-grad;Mexico;*;Other-service;<=50K
Female;*;White;Never-married;HS-grad;United-States;*;Other-service;<=50K
Male;*;White;Never-married;Some-college;United-States;*;Sales;<=50K
Male;*;White;Never-married;12th;United-States;*;Transport-moving;<=50K
Male;*;White;Never-married;Bachelors;United-States;*;Exec-managerial;<=50K
Male;*;White;Never-married;7th-8th;United-States;*;Handlers-cleaners;<=50K
Male;*;White;Married-civ-spouse;HS-grad;United-States;*;Sales;>50K
Male;*;White;Never-married;Some-college;United-States;*;Handlers-cleaners;<=50K
Male;*;Other;Married-civ-spouse;12th;Mexico;*;Farming-fishing;<=50K
Male;*;White;Married-civ-spouse;Some-college;United-States;*;Farming-fishing;<=50K
Female;*;White;Never-married;HS-grad;United-States;*;Other-service;<=50K
Male;*;White;Married-civ-spouse;Bachelors;United-States;*;Exec-managerial;>50K
Male;*;White;Married-civ-spouse;HS-grad;United-States;*;Exec-managerial;>50K
Female;*;White;Married-spouse-absent;5th-6th;Mexico;*;Priv-house-serv;<=50K
Male;*;White;Never-married;Bachelors;United-States;*;Sales;<=50K
Male;*;White;Married-civ-spouse;Bachelors;United-States;*;Exec-managerial;>50K
Male;*;White;Divorced;HS-grad;United-States;*;Exec-managerial;<=50K
Female;*;White;Never-married;HS-grad;United-States;*;Handlers-cleaners;<=50K
Male;*;White;Never-married;Some-college;United-States;*;Farming-fishing;<=50K
Female;*;White;Divorced;7th-8th;United-States;*;Machine-op-inspct;<=50K
Male;*;Asian-Pac-Islander;Married-civ-spouse;9th;Philippines;*;Machine-op-inspct;<=50K
Male;*;White;Never-married;HS-grad;United-States;*;Other-service;<=50K
Female;*;White;Married-civ-spouse;12th;United-States;*;Tech-support;>50K
Male;*;White;Never-married;11th;United-States;*;Other-service;<=50K
Female;*;White;Widowed;HS-grad;United-States;*;Sales;<=50K
Female;*;Black;Never-married;Some-college;United-States;*;Exec-managerial;<=50K
Male;*;White;Married-civ-spouse;Prof-school;United-States;*;Prof-specialty;>50K
Female;*;White;Married-civ-spouse;HS-grad;United-States;*;Adm-clerical;>50K
Female;*;Black;Never-married;HS-grad;United-States;*;Sales;<=50K
Male;*;White;Never-married;10th;United-States;*;Handlers-cleaners;<=50K
Female;*;White;Never-married;HS-grad;United-States;*;Handlers-cleaners;<=50K
Female;*;White;Divorced;HS-grad;United-States;*;Other-service;<=50K
Male;*;White;Married-civ-spouse;HS-grad;United-States;*;Machine-op-inspct;<=50K
Female;*;White;Never-married;HS-grad;United-States;*;Adm-clerical;<=50K
Male;*;White;Married-civ-spouse;HS-grad;United-States;*;Other-service;<=50K
Male;*;White;Married-civ-spouse;HS-grad;United-States;*;Handlers-cleaners;<=50K
Male;*;Asian-Pac-Islander;Married-civ-spouse;12th;Vietnam;*;Exec-managerial;<=50K
Female;*;White;Divorced;HS-grad;United-States;*;Exec-managerial;<=50K
Male;*;White;Married-civ-spouse;Assoc-voc;United-States;*;Craft-repair;<=50K
Female;*;White;Married-civ-spouse;Some-college;United-States;*;Craft-repair;<=50K
Female;*;White;Never-married;Some-college;United-States;*;Adm-clerical;<=50K
Male;*;White;Divorced;HS-grad;United-States;*;Other-service;<=50K
Male;*;White;Married-civ-spouse;Bachelors;United-States;*;Craft-repair;>50K
Female;*;White;Divorced;HS-grad;United-States;*;Adm-clerical;<=50K
Male;*;White;Never-married;Some-college;United-States;*;Prof-specialty;<=50K
Male;*;White;Divorced;Some-college;United-States;*;Machine-op-inspct;<=50K
Female;*;White;Never-married;11th;United-States;*;Prof-specialty;<=50K
Male;*;White;Widowed;HS-grad;Mexico;*;Craft-repair;>50K
Male;*;White;Divorced;5th-6th;Cuba;*;Other-service;<=50K
Male;*;White;Never-married;Some-college;United-States;*;Exec-managerial;<=50K
Male;*;White;Divorced;10th;United-States;*;Machine-op-inspct;<=50K
Male;*;White;Married-civ-spouse;Some-college;United-States;*;Craft-repair;<=50K
Male;*;White;Married-civ-spouse;Bachelors;United-States;*;Exec-managerial;<=50K
Male;*;White;Married-civ-spouse;Assoc-voc;United-States;*;Tech-support;<=50K
Female;*;Black;Never-married;HS-grad;United-States;*;Other-service;<=50K
Female;*;White;Never-married;Bachelors;Mexico;*;Prof-specialty;<=50K
Male;*;White;Never-married;Bachelors;Mexico;*;Craft-repair;<=50K
Male;*;White;Divorced;HS-grad;United-States;*;Adm-clerical;<=50K
Male;*;White;Never-married;Bachelors;United-States;*;Tech-support;<=50K
Male;*;White;Married-civ-spouse;10th;United-States;*;Sales;<=50K
Male;*;White;Married-civ-spouse;Prof-school;United-States;*;Sales;>50K
Male;*;White;Never-married;11th;United-States;*;Sales;<=50K
Female;*;Other;Divorced;HS-grad;Ecuador;*;Machine-op-inspct;<=50K
Male;*;White;Married-civ-spouse;Masters;United-States;*;Prof-specialty;<=50K
Male;*;White;Married-civ-spouse;Some-college;United-States;*;Sales;<=50K
Male;*;White;Divorced;HS-grad;United-States;*;Craft-repair;<=50K
Male;*;White;Married-civ-spouse;HS-grad;United-States;*;Prof-specialty;<=50K
Female;*;White;Married-civ-spouse;HS-grad;Cuba;*;Other-service;<=50K
Male;*;White;Never-married;Some-college;United-States;*;Sales;<=50K
Male;*;White;Married-civ-spouse;Some-college;United-States;*;Protective-serv;<=50K
Male;*;White;Divorced;Some-college;United-States;*;Other-service;<=50K
Female;*;White;Widowed;HS-grad;United-States;*;Sales;<=50K
Male;*;White;Married-civ-spouse;7th-8th;Mexico;*;Craft-repair;<=50K
Male;*;White;Married-civ-spouse;Masters;United-States;*;Exec-managerial;<=50K
Female;*;White;Never-married;Bachelors;United-States;*;Adm-clerical;<=50K
Male;*;White;Married-civ-spouse;Bachelors;United-States;*;Sales;>50K
Male;*;White;Divorced;5th-6th;United-States;*;Farming-fishing;<=50K
Female;*;White;Married-civ-spouse;Some-college;United-States;*;Adm-clerical;>50K
Male;*;White;Never-married;Some-college;United-States;*;Other-service;<=50K
Male;*;White;Married-civ-spouse;Some-college;United-States;*;Tech-support;<=50K
Female;*;Black;Divorced;10th;United-States;*;Adm-clerical;<=50K
Female;*;White;Divorced;HS-grad;United-States;*;Sales;<=50K
Female;*;White;Divorced;HS-grad;United-States;*;Adm-clerical;<=50K
Female;*;Black;Never-married;Bachelors;United-States;*;Prof-specialty;<=50K
Male;*;Black;Married-civ-spouse;Assoc-acdm;United-States;*;Machine-op-inspct;>50K
Male;*;White;Never-married;Bachelors;United-States;*;Adm-clerical;<=50K
Female;*;Asian-Pac-Islander;Divorced;Some-college;United-States;*;Sales;<=50K
Male;*;White;Never-married;Some-college;United-States;*;Sales;<=50K
Male;*;White;Separated;Some-college;United-States;*;Exec-managerial;<=50K
